wave,scenario,date,model_S,model_E,model_I,model_R,model_confirmed,beta,actual_confirmed,basic_R0,effective_Re 
wave_2,Paper beta (0% reduction),2021-05-07,23276843.702917494,2226.510428477628,9147.253896058095,5848590.532757977,277070.9973087357,0.0536,377603.0,0.8535031847133758,0.6818475184555413
wave_2,Paper beta (0% reduction),2021-05-08,23276455.150153987,2190.9920796507113,9001.467384777276,5849160.390381591,277091.05587234907,0.0536,385890.0,0.8535031847133758,0.6818361365972031
wave_2,Paper beta (0% reduction),2021-05-09,23276072.796505626,2156.0396631748017,8857.998260001994,5849721.165571202,277110.79444921575,0.0536,394667.0,0.8535031847133758,0.6818249363292617
wave_2,Paper beta (0% reduction),2021-05-10,23275696.543226868,2121.644136224891,8716.80993014431,5850273.002706766,277130.21813772566,0.0536,403794.0,0.8535031847133758,0.6818139147591679
wave_2,Paper beta (0% reduction),2021-05-11,23275326.293138143,2087.7966112308272,8577.866362753577,5850816.043887875,277149.33195485454,0.0536,413111.0,0.8535031847133758,0.6818030690402453
wave_2,Paper beta (0% reduction),2021-05-12,23274961.950601656,2054.488350770325,8441.132078883162,5851350.428968691,277168.14083755005,0.0536,422349.0,0.8535031847133758,0.6817923963709805
wave_2,Paper beta (0% reduction),2021-05-13,23274603.421497457,2021.7107631121032,8306.572146913108,5851876.295592519,277186.64964407496,0.0536,431191.0,0.8535031847133758,0.6817818939943219
wave_2,Paper beta (0% reduction),2021-05-14,23274250.613199778,1989.455398277675,8174.152175969987,5852393.779225974,277204.8631553118,0.0536,439658.0,0.8535031847133758,0.6817715591969873
wave_2,Paper beta (0% reduction),2021-05-15,23273903.434553705,1957.713944518142,8043.838309054848,5852903.0131927235,277222.7860760339,0.0536,447704.0,0.8535031847133758,0.6817613893087795
wave_2,Paper beta (0% reduction),2021-05-16,23273561.795852117,1926.478225124273,7915.597215966273,5853404.128706792,277240.42303614627,0.0536,455020.0,0.8535031847133758,0.6817513817019125
wave_2,Paper beta (0% reduction),2021-05-17,23273225.608812984,1895.7401955054042,7789.396086086739,5853897.254905425,277257.77859189827,0.0536,464218.0,0.8535031847133758,0.6817415337903444
wave_2,Paper beta (0% reduction),2021-05-18,23272894.786556948,1865.4919404862985,7665.202621085654,5854382.518881481,277274.8572270712,0.0536,472354.0,0.8535031847133758,0.6817318430291223
wave_2,Paper beta (0% reduction),2021-05-19,23272569.24358526,1835.7256717818145,7542.985027580787,5854860.0457153795,277291.6633541418,0.0536,480418.0,0.8535031847133758,0.6817223069137353
wave_2,Paper beta (0% reduction),2021-05-20,23272248.895758014,1806.4337256176755,7422.712009790607,5855329.958506578,277308.201315424,0.0536,488645.0,0.8535031847133758,0.681712922979477
wave_2,Paper beta (0% reduction),2021-05-21,23271933.660272732,1777.608560472272,7304.352762202834,5855792.378404591,277324.4753841891,0.0536,497052.0,0.8535031847133758,0.681703688800818
wave_2,Paper beta (0% reduction),2021-05-22,23271623.455643248,1749.2427549196711,7187.876962278788,5856247.424639552,277340.48976576637,0.0536,505643.0,0.8535031847133758,0.681694601990788
wave_2,Paper beta (0% reduction),2021-05-23,23271318.201678917,1721.3290055581283,7073.254763208672,5856695.214552313,277356.24859862396,0.0536,513241.0,0.8535031847133758,0.6816856602003661
wave_2,Paper beta (0% reduction),2021-05-24,23271017.81946416,1693.8601250116521,6960.456786729376,5857135.863624097,277371.75595543184,0.0536,520461.0,0.8535031847133758,0.6816768611178816
wave_2,Paper beta (0% reduction),2021-05-25,23270722.23133829,1666.8290399947293,6849.454116013633,5857569.485505697,277387.0158441067,0.0536,528848.0,0.8535031847133758,0.6816682024684237
wave_2,Paper beta (0% reduction),2021-05-26,23270431.36087569,1640.2287894323372,6740.218288637156,5857996.192046237,277402.0322088393,0.0536,535525.0,0.8535031847133758,0.6816596820132603
wave_2,Paper beta (0% reduction),2021-05-27,23270145.132866252,1614.0525226289622,6632.721289628702,5858416.093321484,277416.80893110536,0.0536,542256.0,0.8535031847133758,0.6816512975492652
wave_2,Paper beta (0% reduction),2021-05-28,23269863.47329617,1588.2934974815973,6526.935544606638,5858829.297661735,277431.3498306597,0.0536,549111.0,0.8535031847133758,0.6816430469083553
wave_2,Paper beta (0% reduction),2021-05-29,23269586.30932898,1562.9450787326773,6422.833913004528,5859235.911679274,277445.65866651456,0.0536,553422.0,0.8535031847133758,0.6816349279569353
wave_2,Paper beta (0% reduction),2021-05-30,23269313.56928694,1538.000736259693,6320.389681387445,5859636.040295405,277459.7391379021,0.0536,557124.0,0.8535031847133758,0.6816269385953526
wave_2,Paper beta (0% reduction),2021-05-31,23269045.182632666,1513.4540433988416,6219.57655686006,5860029.786767066,277473.5948852215,0.0536,561302.0,0.8535031847133758,0.6816190767573587
wave_2,Paper beta (0% reduction),2021-06-01,23268781.07995109,1489.2986753005523,6120.368660567028,5860417.252713037,277487.22949097125,0.0536,566587.0,0.8535031847133758,0.6816113404095812
wave_2,Paper beta (0% reduction),2021-06-02,23268521.192931656,1465.528407315113,6022.740521285832,5860798.538139736,277500.6464806661,0.0536,571111.0,0.8535031847133758,0.6816037275510018
wave_2,Paper beta (0% reduction),2021-06-03,23268265.454350848,1442.1371134069275,5926.667069111901,5861173.7414666265,277513.84932374017,0.0536,576936.0,0.8535031847133758,0.6815962362124458
wave_2,Paper beta (0% reduction),2021-06-04,23268013.798054945,1419.1187645961654,5832.123629235604,5861542.959551217,277526.84143443516,0.0536,581560.0,0.8535031847133758,0.6815888644560746
wave_2,Paper beta (0% reduction),2021-06-05,23267766.158943072,1396.4674274267702,5739.085915810525,5861906.287713684,277539.6261726749,0.0536,585100.0,0.8535031847133758,0.6815816103748917
wave_2,Paper beta (0% reduction),2021-06-06,23267522.47295051,1374.1772624599246,5647.530025912268,5862263.81976111,277552.20684492594,0.0536,588124.0,0.8535031847133758,0.6815744720922522
wave_2,Paper beta (0% reduction),2021-06-07,23267282.677032273,1352.2425227922067,5557.432433586966,5862615.648011339,277564.5867050448,0.0536,591494.0,0.8535031847133758,0.6815674477613819
wave_2,Paper beta (0% reduction),2021-06-08,23267046.709146935,1330.6575525977564,5468.769983988546,5862961.86331647,277576.7689551115,0.0536,595364.0,0.8535031847133758,0.6815605355649043
wave_2,Paper beta (0% reduction),2021-06-09,23266814.508240715,1309.4167856938498,5381.519887603769,5863302.5550859785,277588.75674625026,0.0536,598813.0,0.8535031847133758,0.6815537337143737
wave_2,Paper beta (0% reduction),2021-06-10,23266586.014231816,1288.5147441293414,5295.659714563998,5863637.811309481,277600.5531794371,0.0536,601687.0,0.8535031847133758,0.681547040449817
wave_2,Paper beta (0% reduction),2021-06-11,23266361.16799501,1267.9460367954812,5211.16738904263,5863967.718579144,277612.161306295,0.0536,604396.0,0.8535031847133758,0.6815404540392813
wave_2,Paper beta (0% reduction),2021-06-12,23266139.91134645,1247.705358058653,5128.021183737098,5864292.362111745,277623.5841298761,0.0536,606778.0,0.8535031847133758,0.6815339727783901
wave_2,Paper beta (0% reduction),2021-06-13,23265922.187028755,1227.7874864146124,5046.19971443433,5864611.825770388,277634.8246054319,0.0536,608472.0,0.8535031847133758,0.6815275949899054
wave_2,Paper beta (0% reduction),2021-06-14,23265707.938696288,1208.187283163829,4965.681934658556,5864926.192085881,277645.88564117125,0.0536,610521.0,0.8535031847133758,0.6815213190232973
wave_2,Paper beta (0% reduction),2021-06-15,23265497.110900704,1188.8996911075587,4886.447130400333,5865235.5422777785,277656.7700990066,0.0536,612202.0,0.8535031847133758,0.6815151432543194
wave_2,Paper beta (0% reduction),2021-06-16,23265289.649076696,1169.9197332642898,4808.474914925674,5865539.956275102,277667.48079528805,0.0536,614216.0,0.8535031847133758,0.6815090660845933
wave_2,Paper beta (0% reduction),2021-06-17,23265085.49952799,1151.24251160622,4731.745223664171,5865839.512736726,277678.0205015262,0.0536,615984.0,0.8535031847133758,0.681503085941196
wave_2,Paper beta (0% reduction),2021-06-18,23264884.60941354,1132.863205815437,4656.2383091749825,5866134.289071455,277688.39194510353,0.0536,617947.0,0.8535031847133758,0.6814972012762575
wave_2,Paper beta (0% reduction),2021-06-19,23264686.926733956,1114.777072059482,4581.9347361896,5866424.361457782,277698.5978099746,0.0536,619635.0,0.8535031847133758,0.6814914105665618
wave_2,Paper beta (0% reduction),2021-06-20,23264492.40031813,1096.9794417859894,4508.815376730288,5866709.80486334,277708.6407373551,0.0536,621056.0,0.8535031847133758,0.681485712313156
wave_2,Paper beta (0% reduction),2021-06-21,23264300.9798101,1079.4657205360977,4436.861405303121,5866990.693064047,277718.5233264,0.0536,622640.0,0.8535031847133758,0.6814801050409653
wave_2,Paper beta (0% reduction),2021-06-22,23264112.615656093,1062.2313867763426,4366.054294164527,5867267.098662954,277728.2481348715,0.0536,626343.0,0.8535031847133758,0.6814745872984133
wave_2,Paper beta (0% reduction),2021-06-23,23263927.25909178,1045.2719907487406,4296.3758086603,5867539.093108797,277737.81767979555,0.0536,627854.0,0.8535031847133758,0.6814691576570489
wave_2,Paper beta (0% reduction),2021-06-24,23263744.86212975,1028.5831533387839,4227.808002636001,5867806.7467142595,277747.234438109,0.0536,629431.0,0.8535031847133758,0.6814638147111787
wave_2,Paper beta (0% reduction),2021-06-25,23263565.37754716,1012.1605649610691,4160.333213917734,5868070.128673946,277756.50084729574,0.0536,631152.0,0.8535031847133758,0.6814585570775062
wave_2,Paper beta (0% reduction),2021-06-26,23263388.758873586,995.999984462291,4093.9340598622503,5868329.307082076,277765.61930601345,0.0536,632326.0,0.8535031847133758,0.6814533833947756
wave_2,Paper beta (0% reduction),2021-06-27,23263214.960379068,980.0972380413316,4028.593432975385,5868584.348949903,277774.59217470995,0.0536,633679.0,0.8535031847133758,0.6814482923234211
wave_2,Paper beta (0% reduction),2021-06-28,23263043.93706235,964.4482181861862,3964.294496597805,5868835.320222856,277783.42177623,0.0536,635188.0,0.8535031847133758,0.6814432825452229
wave_2,Paper beta (0% reduction),2021-06-29,23262875.64463929,949.0488826274661,3901.020680657095,5869082.285797413,277792.1103964126,0.0536,636916.0,0.8535031847133758,0.681438352762968
wave_2,Paper beta (0% reduction),2021-06-30,23262710.039531477,933.8952533082272,3838.755677485198,5869325.309537717,277800.6602846789,0.0536,638805.0,0.8535031847133758,0.6814335017001157
wave_2,Paper beta (0% reduction),2021-07-01,23262547.078855,918.9834153698723,3777.483437700246,5869564.454291916,277809.0736546107,0.0536,640662.0,0.8535031847133758,0.6814287281004696
wave_2,Paper beta (0% reduction),2021-07-02,23262386.720409416,904.3095161538848,3717.1881661518346,5869799.781908264,277817.3526845198,0.0536,642053.0,0.8535031847133758,0.6814240307278542
wave_2,Paper beta (0% reduction),2021-07-03,23262228.92266688,889.8697642191486,3657.8543179287967,5870031.353250957,277825.4995180082,0.0536,643580.0,0.8535031847133758,0.681419408365796
wave_2,Paper beta (0% reduction),2021-07-04,23262073.644761458,875.6604283746187,3599.4665944285553,5870259.228215724,277833.5162645201,0.0536,644622.0,0.8535031847133758,0.6814148598172113
wave_2,Paper beta (0% reduction),2021-07-05,23261920.846478596,861.6778367271073,3542.0099394871368,5870483.465745176,277841.4049998845,0.0536,646367.0,0.8535031847133758,0.6814103839040968
wave_2,Paper beta (0% reduction),2021-07-06,23261770.488244765,847.9183757439529,3485.469535568948,5870704.123843908,277849.1677668492,0.0536,648085.0,0.8535031847133758,0.6814059794672269
wave_2,Paper beta (0% reduction),2021-07-07,23261622.531117268,834.3784893303467,3429.830800015422,5870921.25959337,277856.8065756071,0.0536,650162.0,0.8535031847133758,0.6814016453658553
wave_2,Paper beta (0% reduction),2021-07-08,23261476.936774213,821.0546779210915,3375.079381351663,5871134.929166499,277864.3234043133,0.0536,651380.0,0.8535031847133758,0.6813973804774203
wave_2,Paper beta (0% reduction),2021-07-09,23261333.667504627,807.9434975865712,3321.201155650217,5871345.187842121,277871.72019959457,0.0536,652859.0,0.8535031847133758,0.6813931836972561
wave_2,Paper beta (0% reduction),2021-07-10,23261192.686198745,795.0415591527143,3268.1822229511226,5871552.090019136,277878.99887705065,0.0536,654212.0,0.8535031847133758,0.6813890539383081
wave_2,Paper beta (0% reduction),2021-07-11,23261053.956338454,782.3455273347369,3216.0089037373937,5871755.68923046,277886.16132174747,0.0536,655449.0,0.8535031847133758,0.6813849901308526
wave_2,Paper beta (0% reduction),2021-07-12,23260917.441987865,769.8521198844525,3164.66773546511,5871956.03815677,277893.2093887027,0.0536,657139.0,0.8535031847133758,0.681380991222222
wave_2,Paper beta (0% reduction),2021-07-13,23260783.107784066,757.5581067509429,3114.145469147294,5872153.18864002,277900.14490336354,0.0536,658778.0,0.8535031847133758,0.6813770561765313
wave_2,Paper beta (0% reduction),2021-07-14,23260650.918927997,745.4603092543825,3064.4290659907647,5872347.191696741,277906.96966207714,0.0536,660788.0,0.8535031847133758,0.6813731839744136
wave_2,Paper beta (0% reduction),2021-07-15,23260520.84117548,733.5555992728154,3015.5056940851778,5872538.0975311445,277913.6854325533,0.0536,662570.0,0.8535031847133758,0.6813693736127561
wave_2,Paper beta (0% reduction),2021-07-16,23260392.840828393,721.8408984416855,2967.3627251434655,5872725.955548008,277920.29395431996,0.0536,664576.0,0.8535031847133758,0.6813656241044403
wave_2,Paper beta (0% reduction),2021-07-17,23260266.884725966,710.3131773659242,2919.987731292898,5872910.814365361,277926.7969391716,0.0536,665886.0,0.8535031847133758,0.6813619344780902
wave_2,Paper beta (0% reduction),2021-07-18,23260142.94023625,698.9694548444019,2873.3684819160108,5873092.721826974,277933.1960716104,0.0536,667109.0,0.8535031847133758,0.6813583037778194
wave_2,Paper beta (0% reduction),2021-07-19,23260020.975247692,687.806797106552,2827.492940540641,5873271.7250146475,277939.49300928024,0.0536,668751.0,0.8535031847133758,0.6813547310629853
wave_2,Paper beta (0% reduction),2021-07-20,23259900.958160844,676.8223170609821,2782.3492617783313,5873447.870260306,277945.68938339443,0.0536,670953.0,0.8535031847133758,0.6813512154079469
wave_2,Paper beta (0% reduction),2021-07-21,23259782.857880216,666.0131735558845,2737.9257883103733,5873621.203157905,277951.7867991558,0.0536,672871.0,0.8535031847133758,0.6813477559018256
wave_2,Paper beta (0% reduction),2021-07-22,23259666.643806268,655.3765706510673,2694.211047920766,5873791.768575149,277957.786836171,0.0536,674726.0,0.8535031847133758,0.6813443516482703
wave_2,Paper beta (0% reduction),2021-07-23,23259552.28582749,644.9097569014234,2651.1937505753817,5873959.610665021,277963.6910488575,0.0536,676708.0,0.8535031847133758,0.6813410017652259
wave_2,Paper beta (0% reduction),2021-07-24,23259439.754312653,634.6100246516638,2608.8627855466393,5874124.772877139,277969.5009668448,0.0536,679017.0,0.8535031847133758,0.6813377053847063
wave_2,Paper beta (0% reduction),2021-07-25,23259329.020103145,624.4747093421385,2567.2072185829893,5874287.297968918,277975.2180953686,0.0536,680556.0,0.8535031847133758,0.6813344616525696
wave_2,Paper beta (0% reduction),2021-07-26,23259220.054505464,614.5011888255748,2526.2162891225394,5874447.228016576,277980.8439156593,0.0536,682947.0,0.8535031847133758,0.6813312697282984
wave_2,Paper beta (0% reduction),2021-07-27,23259112.8292838,604.6868826945649,2485.879407550139,5874604.604425943,277986.37988532404,0.0536,685673.0,0.8535031847133758,0.6813281287847821
wave_2,Paper beta (0% reduction),2021-07-28,23259007.316652745,595.0292516196344,2446.186152497273,5874759.467943125,277991.8274387228,0.0536,688307.0,0.8535031847133758,0.6813250380081043
wave_2,Paper beta (0% reduction),2021-07-29,23258903.48927013,585.5257966977285,2407.1262681841017,5874911.8586649755,277997.1879873383,0.0536,690642.0,0.8535031847133758,0.681321996597332
wave_2,Paper beta (0% reduction),2021-07-30,23258801.320229955,576.1740588109569,2368.6896618030164,5875061.816049417,278002.4629201405,0.0536,693109.0,0.8535031847133758,0.681319003764309
wave_2,Paper beta (0% reduction),2021-07-31,23258700.783055454,566.9716179954337,2330.8664009430645,5875209.378925591,278007.65360394487,0.0536,695389.0,0.8535031847133758,0.6813160587334525
wave_2,25% beta reduction,2021-03-14,23309998.627202258,7972.16349541931,18837.20930232558,5800000.0,275231.0,0.0402,275231.0,0.6401273885350319,0.512114043102668
wave_2,25% beta reduction,2021-03-15,23309388.228870973,7134.992432139364,19092.844338572682,5801191.9343583165,275299.47003236285,0.0402,275310.0,0.6401273885350319,0.5121006328248581
wave_2,25% beta reduction,2021-03-16,23308772.2483583,6449.072123585949,19191.878745755468,5802394.800772359,275361.0499412068,0.0402,275424.0,0.6401273885350319,0.5120870999081101
wave_2,25% beta reduction,2021-03-17,23308155.142425507,5883.941933422438,19169.01889564441,5803599.896745427,275416.9697098227,0.0402,275518.0,0.6401273885350319,0.512073542266202
wave_2,25% beta reduction,2021-03-18,23307540.3710735,5415.365917452553,19051.797577758967,5804800.46543129,275468.212040328,0.0402,275625.0,0.6401273885350319,0.5120600359143702
wave_2,25% beta reduction,2021-03-19,23306930.603798732,5024.058462927116,18862.044653151228,5805991.2930851905,275515.5628750236,0.0402,275750.0,0.6401273885350319,0.5120466395006926
wave_2,25% beta reduction,2021-03-20,23306327.8835584,4694.670882277112,18617.05650826882,5807168.3890510565,275559.6515749561,0.0402,275829.0,0.6401273885350319,0.5120333979083582
